sentence	label
霍州矿务局辛置煤矿发生死亡瞒报事故与家属达成218万赔..._新浪博客	1
还敢请朋友这么喝酒?凌晨，男子醉酒后坠桥身亡，宴请者被要求索赔93万!不幸怎么发生的?宴请者为何发朋友圈说“我们两个都跳桥了”?	1
每周一题丨刚强的背后	0
五彩缤纷开放日 阳光韵舞满狱园——冀东分局监狱开放日广场舞展演惊艳全场	0
德兴市政府信息公开 - 郭峰接访:关注民生 依法依规解决群众诉求	0
石家庄微服务平台	0
交通安全|轿车司机只是掉了个头，竟赔了30万…开车人都要看!	1
香坊区召开2018年度文化体育工作会议暨文物...-中国·哈尔滨·香坊	0
2017年第六期“苏州好人榜”揭晓_园区要闻_非凡园区_苏州新闻网	0
公用环卫设施还没装好竟遭“黑手”破坏_分类	1
曾经两个月走烂两双鞋——“90后”殉职女干部王秋婷的扶贫点滴	0
【十佳评选】彭前进:放飞梦想，不当书记当辅警	0
不忘初心 牢记使命	0
控诉瑞安市湖岭镇政府不作为 - 瑞安说事 - 瑞安论坛	1
化工院举行2016-2017学年学生奖学金颁奖典礼暨优秀毕业生成长事迹报告会	0
「政法英模」新时代的好法官李庆军(2)	0
儿子殴打老父亲致死，事后还称：自己只是打了父亲几个巴掌而已	1
通辽市检察院运用“智慧公诉”精准指控部督大案	0
潮汕某治安主任非法采矿、聚众斗殴，过程带土枪长刀，最终…	1
镇雄68岁老人去浙江看望孙子，大街上被撞身亡……_温岭市	1
西安一女子当街怒扇交警耳光连抓带咬 被刑事拘留	1
客户的个人信息被传网上，公司却包庇罪魁祸首，直接让美女背黑锅	1
沂水一个送孩子上学的大爷被车撞了，受伤严重！_正阳路	1
7年来，从原来对林业工作的一无所知，到现在变为熟练掌握造林技_狼...	0
腾讯与中国联通携手发布物联网sim卡 共建物联网安全生态体系_it...	0
商洛一对姐弟在塘坝边玩耍落水不幸双双身亡	1
崇左移动旅游通雨花石景区正式开放——开启崇左市智慧旅游的新模式!	0
仲裁员涉嫌诈骗犯罪被申请回避，湖南衡阳仲裁委驳回引争议	1
钜派投资集团福建区域：海外资产配置是否能为您创造财富？	0
突发！唐山一寺庙发生火灾！现场黑烟滚滚！	1
汉阴县公安局汉阳派出所：找准角色定位，推进派出所良性发展	0
国务院第二次大督查综述：出实招 重大政策落地生根	0
中央媒体报道！判刑！罚款！兰陵县这些人污染环境，自食恶果！	1
被执行人商丘市住房和城乡建设局规避执行，执行法院消极懈怠执行其...	1
守路人的春运：除夕团圆饭4年一次 幻听成职业病_道口	0
投诉主题：投诉南阳支队高集考场	1
「平安守护」固始警方成功捣毁一涉黄窝点	0
深晚报道 | 龙岗警方北上湘赣打掉 230 人贷款诈骗犯罪集团	0
直通高校丨昆三中 精英教师助力高考冲刺	0
“碰瓷”还敢挑衅交警!悲剧了，安庆这位90后……	1
铺就富民通途 助力绿色崛起	0
走出国门开展检验服务 打响山东特检海外品牌	0
妻子去世，男子携女离家出走，失联三天后发现车辆冻在冰湖下方	1
为挽救十亿条生命，两个年轻人坚持10年、尝试数万次，终发明黑科技，震撼世界!	0
活水乡认真做好耕地力保护补贴发放工作	0
惊险！搭载有43名香港游客的旅游大巴高速路上自燃	1
广报晨汇丨电梯里这东西突然爆炸，所有人都受伤了！监控拍下可怕瞬间	1
充电宝行李架突然起火 南航国际航班被迫返航	1
我被老婆家暴暴暴暴暴暴暴暴暴暴30年	1
丰城消防大队粗暴执法、滥用权力还涉嫌腐败！	1
交警大队拉开交通安全宣传进校园序幕_交通违章查询	0
最新报道!炒期货高杠杆虚假盘坑害血汗钱	1
【曝光】这名司机胆太肥!无证还醉酒驾驶撞进民房 ，依法刑拘没商量!	1
桐庐县四举措大力开展砂石加工企业安全生产专项整治工作	0
厉害了，横山宽幅梯田缘何引来16家媒体围观	0
市口腔医院开展“增强党员意识，自觉交纳党费”主题党日活动	0
又一起“低头之祸”!惠州一小伙子边走边看手机被判赔八万……	1
「法检“两长”同庭办理涉毒案小记」司法利剑斩毒魔  法治宣传入人心	0
谢谢迟来年的社保卡，村镇领导你们辛苦了	0
七邻里社区全力推进违建拆除	0
河南商丘警方侦破“2017·6·1”特大电信诈骗案 受害群众多达6.6万人	0
烟台乡村旅游直通车游客爆满 活动持续到年底	0
局势紧张！伊朗导弹大规模入驻叙利亚 俄警告以色列：莫冲动！	1
武汉:巡回法庭走进建筑工地帮助农民工维权	0
天都“黑”了！网友都在问发生了什么？碧鸡路一在建工地突发火情	1
亲戚酒驾被查 女子竟捡砖块袭警	1
为民 | 赵永东调研阳光日间照料中心时强调 发挥基本功能 拓展特色功能 用心用情为城市老人服好务	0
曝光！恩施往返机场的出租车不打表，甚至还漫天要价！（附视频）	1
不负重托 不辱使命——古交市人大代表一行视察我市文明交通综合治理工作情况	0
昨天，短短2小时，唐山竟发生十几起车祸！越野车翻倒在路边！车祸原因都是…_事故	1
一枪击毙“海豹”，当场解刨，生吃新鲜的海豹肉！	1
12岁女孩怀孕4个月，家人竟然毫不知情，妈妈哭求引产找出凶手	1
媒体称中国银联小额免密支付发生多起盗刷案   “免密免签”漏洞被利用	1
苹果遭fintiv起诉 苹果又涉嫌侵权被起诉	1
谎称开发金矿非法吸储723万元_手机网易网	1
盐城一男子醉驾被抓，欲要给别人转账5万块!结果......	1
刚踏入社会的年轻人，就是这样被骗进“公司”，成为电信诈骗的帮凶	1
保健品坑老骗局频上演 广东有支护卫队“以老劝老”	0
山西万荣：废弃垃圾场用黄土掩盖 给后代留下污染隐患！	1
美国推卸责任，100多名难民牺牲，失踪人数已无法统计	1
越西严厉打击非法用工行为	0
网传荣县连续地震与工业开采有关 专家:尚不能确定	1
"法眼|""你是李某吗?""对方回答“是”， 结果被骗40余万_凤凰资讯"	1
重庆市最美教师风采：王霞	0
地震来临   西安交大一附院全力以赴保患者平安	0
"吓死人！美女泡澡时玩苹果手机，结果""哧溜""一下，惊恐的一幕发生了……_充电器"	1
急寻目击者：文安14岁女孩遇难，车辆肇事逃逸……	1
我校人文学院与铜仁市民宗委联合举办铜仁市干部双语暨古籍普查...	0
17岁小伙被女友抛弃自杀跳楼，民警一碗卤菜救了他：成人世界的规则之一，哭也要把饭吃完_图片	1
高新区开展“五一”期间安全生产突击暗访督查 发现隐患17处	0
我市社会各界践行新思想谋求新作为系列报道（二）	0
6小时连救2人!“凤城卫士”拼了!视频记录了惊险瞬间……	0
多个速冻产品疑被查出非洲猪瘟病毒:不传染人!	1
姐弟住爱彼迎民宿一氧化碳中毒 致一死一伤	1
翟晓川和爱妻赛后撒一波“狗粮”	0
勉县供电公司员工雨中抢修服务暖人心	0
曝光北京华科医院儿科赚黑心钱_爆光新闻	1
麻涌荣获全市2018年度领导班子工作优秀镇街第三，揽12项“单打冠军”！	0
bibox交易所联合创始人起诉前员工 称其试图侵吞300万美元财产	1
忻州窑矿团委组织开展青年志愿者服务活动	0
烟台就是个大农村，一个没有活力没有发展力的城市！！	1
任全来：照顾老小孝为先	0
[重庆]市环境保护第一督察组与执法总队开展联合巡航_山西头条	0
两岸传真 | 海峡两岸师生走进霞客故里开展骑行活动	0
省政协调研组赴厍东关乡开展精准扶贫产业发展调研	0
5小时内6名涉毒嫌疑人落网 1人刑事拘留5人行政拘留	1
惊！71次“违规王”无证驾驶在海口落网 被拘15天	1
【国金轻工||揭力团队】好莱客2018年一季报点评:q1同店增长良好，新渠道拓展利好产能释放	0
“最美鹤城人”系列评选——达乡最美	0
怒斥华通铂银诈骗经历_论文精选资讯	1
踢倒残疾同事被解雇，男子将公司告上法庭却败诉	1
[长沙] 电力丨宁乡供电：微信“随手拍”，用电不用愁	0
联合整治 一举打掉“野猪林”	0
厦门两位初中生发明牙刷 双双斩获金奖！	0
睢宁公路站：多举措提升公路应急保障能力	0
晋江一驾校教练疑同事故意堵车 连续别车致两车剐碰	1
大巴车与汽车在雪天相撞 汽车前部受损严重	1
事发淠河路赤壁路交口！请知情者速联系六安交警！	1
武汉黑作坊用洗脸水泡黄豆成本6000元利润超40%_吉林省畜牧信息网 ...	1
全家吃炭火锅 一氧化碳中毒紧急送医	1
韩国:起火事故频发 数千名车主集体状告宝马	1
民警李嘉顺：八年八获嘉奖，成功调解纠纷5000余起	0
徽县林业局召开脱贫攻坚突出问题“大排查、大整改、大落实”集中行动部署会议	0
运钞车撒百元大钞 司机纷纷停车捡钱引发车祸	1
“乡风文明助推脱贫攻坚乡村振兴”巡回宣讲走进大龙	0
西固区——以“12316”构建“五联”工作格局	0
贵州中铁建川:多项违法工程成积案 市场混乱待整治|_综合新闻_吉林...	1
“地网”电动车防盗神器 柳城警方仅用半小时追回被盗电动车	0
被通缉的“亚洲盖茨比”，侵吞几十亿，与可儿有绯闻	1
一场暖心的救助	0
[关注南通] 苏通大桥飙车案一审宣判 客车司机、货车司机因犯危险驾驶罪	1
"在美被捕天大教授已获保释 曾被控""经济间谍"""	0
河北10岁男童下楼丢垃圾，失踪39天后姥姥下地时发现一只手！_李某某	1
民警李嘉顺：八年八获嘉奖，成功调解纠纷5000余起	0
投诉主题：凤凰高速交警不作为	1
加快轨道交通建设 强化合作实现共赢	0
南乐公交车上的这一幕让人十分暖心……	0
张家界市举办春夏季农业生产机械化作业现场会	0
也门首都警察学院外发生自杀式袭击 至少50人死	1
黑龙江省检察长工作会议在哈尔滨召开	0
【8点见】判决生效 ofo需向这家公司支付8000多万元	1
河东警方捣毁一贩毒链条  抓获6名吸贩毒人员	0
【徽县高桥动态】高桥镇召开脱贫攻坚突出问题“大排查、大整改、大落实”集中行动启动会	0
台湾宜兰县海域发生4.1级地震 震源深度9千米_中国	1
太仓立案查处42起药械违法行为 保障百姓用药安全	0
合阳：偷梁换柱“改”商家二维码 一夜疯狂做案20起	1
喜迎十九大 忠诚保平安	0
【榜样】民行检察官闫瑞明的为民情怀——全国“双先”表彰大会个人“一等功”获得者	0
好消息!六安首个“家暴庇护所”即将投入使用_裕安区	0
长治一男子持刀连抢2辆车，被抓时竟还拒捕……	1
安顺农商银行开展“不忘初心·牢记使命”主题警示教育活动	0
山东邹城平阳寺学校领导在教师职称评审中涉嫌包庇暗箱操作老师敢_...	1
贵阳乌当区下坝镇举办首届“四月八”文化节_本地时政_贵阳网	0
阻人自杀获见义勇为表彰	0
我市文物局、神木市文体广电局荣获打击防范文物犯罪工作先进集体	0
弟弟冒用哥哥身份，只因说了一句话，立马被警察识破	1
违建清理了 小区安逸了 现在是越住越喜欢了_手机网易网	0
发展循环经济 共建绿色陕南 ——第五届陕南绿色循环经济项目合作交流活动综述	0
新沂市一男子酒后辱骂110接线员被行政拘留	1
接到发放助学金诈骗消息 旬阳女子差点损失近5万元	1
广西通报3处地表水断面水质超标	1
[新疆新闻联播]民营企业家与贫困户结对认亲 扶贫帮困	0
域外法制 | 美国青少年团体状告政府环保不作为	1
濮阳两男子抓30只壁虎被判拘役 检方抗诉后获再审_国内频道_东方头条	1
杜浔镇深入开展安全生产科技活动周活动	0
再话礼贤下士的新中国上海市第一任市长陈毅	0
突发!响水红旗路又有人打架，惊动3辆特警车	1
债务人借钱不还并称是单位借款，债权人凭欠条成功要回全款_原告	0
大赞！庆阳这个县1日拘4人！重拳打老赖！	0
就在今天，永城信号直达央视，展示芒砀山桐花盛景！	0
地方动态丨资兴开展环保公众开放日活动 拉开“六·五”宣教帷幕	0
迷路老人赤脚坐涵洞玩泥巴 民警用人脸识别帮她找到家人	0
因为一个电话，90后妈妈亲手刺死了3岁儿子……	1
陈树林盗窃一审刑事判决书	1
临汾尧都:两骑摩托的偷车贼16分钟盗走面包车	1
...联播西安一饭店违规燃放烟花爆竹	1
任全来：照顾老小孝为先	0
插队孕妇狂殴9岁女童:你可以弱，但千万不能坏	1
劣质酒秒变茅台五粮液 十堰破获部督跨省特大制售假酒案	1
急转|多举报一处水塘 可能挽救几条生命 滨州昨日沉痛教训敲响警钟！	1
